vpn_code,id,data
10001129,51717,"{""bhl"" : {""id"" : 51717, ""name"" : ""MATMUT_SET_5DvS"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51717}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51717}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51717}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51717}]}"
10001129,51718,"{""bhl"" : {""id"" : 51718, ""name"" : ""MATMUT_ST__woV5"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51718}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51718}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51718}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51718}]}"
10001129,51720,"{""bhl"" : {""id"" : 51720, ""name"" : ""MATMUT_NAN_pfh4"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51720}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51720}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51720}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51720}]}"
10001129,51722,"{""bhl"" : {""id"" : 51722, ""name"" : ""MATMUT_ST__2gjd"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51722}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51722}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51722}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51722}]}"
10001129,51724,"{""bhl"" : {""id"" : 51724, ""name"" : ""MATMUT_NAN_E8xL"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51724}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51724}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51724}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51724}]}"
10001129,51726,"{""bhl"" : {""id"" : 51726, ""name"" : ""MATMUT_NOI_LEED"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51726}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51726}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51726}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51726}]}"
10001129,51751,"{""bhl"" : {""id"" : 51751, ""name"" : ""MATMUT_ELA_mvdj"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51751}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51751}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51751}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51751}]}"
10001129,51755,"{""bhl"" : {""id"" : 51755, ""name"" : ""MATMUT_MAI_ePNv"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51755}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51755}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51755}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51755}]}"
10001129,51756,"{""bhl"" : {""id"" : 51756, ""name"" : ""MATMUT_VER_XDnT"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51756}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51756}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51756}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51756}]}"
10001129,51758,"{""bhl"" : {""id"" : 51758, ""name"" : ""MATMUT_PUT_h6c1"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51758}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51758}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51758}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51758}]}"
10001129,51761,"{""bhl"" : {""id"" : 51761, ""name"" : ""MATMUT_CAS_Bkub"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51761}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51761}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51761}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51761}]}"
10001129,51763,"{""bhl"" : {""id"" : 51763, ""name"" : ""MATMUT_BRU_gfEn"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51763}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51763}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51763}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51763}]}"
10001129,51765,"{""bhl"" : {""id"" : 51765, ""name"" : ""MATMUT_LES_6QnG"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51765}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51765}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51765}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51765}]}"
10001129,51766,"{""bhl"" : {""id"" : 51766, ""name"" : ""MATMUT_ROU_80kZ"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51766}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51766}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51766}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51766}]}"
10001129,51767,"{""bhl"" : {""id"" : 51767, ""name"" : ""MATMUT_DOU_zSLA"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51767}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51767}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51767}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51767}]}"
10001129,51769,"{""bhl"" : {""id"" : 51769, ""name"" : ""IP_MATMUT__KzRN"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51769}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51769}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51769}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51769}]}"
10001129,51771,"{""bhl"" : {""id"" : 51771, ""name"" : ""MATMUT_SAV_IRQc"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51771}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51771}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51771}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51771}]}"
10001129,51773,"{""bhl"" : {""id"" : 51773, ""name"" : ""MATMUT_MUL_fzvA"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51773}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51773}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51773}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51773}]}"
10001129,51775,"{""bhl"" : {""id"" : 51775, ""name"" : ""MATMUT_EPI_YIxT"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51775}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51775}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51775}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51775}]}"
10001129,51785,"{""bhl"" : {""id"" : 51785, ""name"" : ""MATMUT_VIL_UM0M"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51785}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51785}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51785}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51785}]}"
10001129,51790,"{""bhl"" : {""id"" : 51790, ""name"" : ""MATMUT_MON_DjTf"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51790}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51790}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51790}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51790}]}"
10001129,51795,"{""bhl"" : {""id"" : 51795, ""name"" : ""MATMUT_CHE_XPf0"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51795}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51795}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51795}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51795}]}"
10001129,51798,"{""bhl"" : {""id"" : 51798, ""name"" : ""MATMUT_PAR_kJ2d"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51798}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51798}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51798}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51798}]}"
10001129,51800,"{""bhl"" : {""id"" : 51800, ""name"" : ""MATMUT_MAS_Oj04"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51800}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51800}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51800}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51800}]}"
10001129,51802,"{""bhl"" : {""id"" : 51802, ""name"" : ""MATMUT_AUB_yoon"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51802}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51802}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51802}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51802}]}"
10001129,51812,"{""bhl"" : {""id"" : 51812, ""name"" : ""MATMUT_NIM_dcdx"", ""vpn_id"" : 10001129}, ""dates"" : [{""id"" : 0, ""date"" : ""0814"", ""bank_holiday_id"" : 51812}, {""id"" : 0, ""date"" : ""1031"", ""bank_holiday_id"" : 51812}, {""id"" : 0, ""date"" : ""1110"", ""bank_holiday_id"" : 51812}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51812}]}"
3990,51483,"{""bhl"" : {""id"" : 51483, ""name"" : ""VALDEZ_E39XM290"", ""vpn_id"" : 3990}, ""dates"" : [{""id"" : 0, ""date"" : ""0712"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0713"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0716"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0717"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0816"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0817"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0820"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0821"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0822"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0823"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0824"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0827"", ""bank_holiday_id"" : 51483}, {""id"" : 0, ""date"" : ""0828"", ""bank_holiday_id"" : 51483}]}"
3917,51501,"{""bhl"" : {""id"" : 51501, ""name"" : ""CELENDRIER_1ACU"", ""vpn_id"" : 3917}, ""dates"" : [{""id"" : 0, ""date"" : ""0501"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""0508"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""0509"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""0520"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""0714"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""0815"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""1101"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""1111"", ""bank_holiday_id"" : 51501}, {""id"" : 0, ""date"" : ""1225"", ""bank_holiday_id"" : 51501}]}"
10005110,51491,"{""bhl"" : {""id"" : 51491, ""name"" : ""AVENTIS_PA_avW8"", ""vpn_id"" : 10005110}, ""dates"" : [{""id"" : 0, ""date"" : ""0101"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0422"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0501"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0508"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0530"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0610"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0714"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""0815"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""1101"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""1111"", ""bank_holiday_id"" : 51491}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51491}]}"
10005110,51497,"{""bhl"" : {""id"" : 51497, ""name"" : ""AVENTIS_PR_qIMh"", ""vpn_id"" : 10005110}, ""dates"" : [{""id"" : 0, ""date"" : ""0101"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0422"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0501"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0508"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0530"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0610"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0714"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""0815"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""1101"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""1111"", ""bank_holiday_id"" : 51497}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51497}]}"
10005110,51507,"{""bhl"" : {""id"" : 51507, ""name"" : ""S2G-SANOFI_d5Sc"", ""vpn_id"" : 10005110}, ""dates"" : [{""id"" : 0, ""date"" : ""0101"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0422"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0501"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0508"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0530"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0610"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0714"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""0815"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""1101"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""1111"", ""bank_holiday_id"" : 51507}, {""id"" : 0, ""date"" : ""1224"", ""bank_holiday_id"" : 51507}]}"
10001121,51513,"{""bhl"" : {""id"" : 51513, ""name"" : ""AGENCE_DE__UZVb"", ""vpn_id"" : 10001121}, ""dates"" : [{""id"" : 0, ""date"" : ""0101"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0422"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0501"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0508"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0530"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0610"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0714"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""0815"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""1101"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""1111"", ""bank_holiday_id"" : 51513}, {""id"" : 0, ""date"" : ""1225"", ""bank_holiday_id"" : 51513}]}"
10001121,51525,"{""bhl"" : {""id"" : 51525, ""name"" : ""GROUPAMA_F_vlPs"", ""vpn_id"" : 10001121}, ""dates"" : [{""id"" : 0, ""date"" : ""0101"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0422"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0501"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0508"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0530"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0610"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0714"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""0815"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""1101"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""1111"", ""bank_holiday_id"" : 51525}, {""id"" : 0, ""date"" : ""1225"", ""bank_holiday_id"" : 51525}]}"
